Anti_Jewish,Anti_Islamic,state,city,latitude,longitude,date
0,0,Illinois,Urbana,40.1105875,-88.2072697,2015
0,0,New Jersey,Manasquan,40.1136928,-74.0376355,2010
0,0,New Jersey,Manasquan,40.1136928,-74.0376355,2011
0,0,New Jersey,Manasquan,40.1136928,-74.0376355,2012
2,0,New Jersey,Manasquan,40.1136928,-74.0376355,2013
0,0,New Jersey,Manasquan,40.1136928,-74.0376355,2014
1,0,New Jersey,Manasquan,40.1136928,-74.0376355,2015
1,0,Pennsylvania,Abington Township,40.1240795,-75.1195107,2010
0,0,Pennsylvania,Abington Township,40.1240795,-75.1195107,2011
0,0,Pennsylvania,Abington Township,40.1240795,-75.1195107,2012
0,0,Pennsylvania,Abington Township,40.1240795,-75.1195107,2013
1,0,Pennsylvania,Abington Township,40.1240795,-75.1195107,2014
0,0,Pennsylvania,Abington Township,40.1240795,-75.1195107,2015
0,1,Missouri,Canton,40.1250446,-91.6251597,2010
0,0,Missouri,Canton,40.1250446,-91.6251597,2011
1,0,Missouri,Canton,40.1250446,-91.6251597,2012
0,0,Missouri,Canton,40.1250446,-91.6251597,2013
1,0,Missouri,Canton,40.1250446,-91.6251597,2014
0,0,Missouri,Canton,40.1250446,-91.6251597,2015
0,0,New Jersey,Sea Girt,40.1320592,-74.0345813,2010
0,0,New Jersey,Sea Girt,40.1320592,-74.0345813,2011
0,0,New Jersey,Sea Girt,40.1320592,-74.0345813,2012
0,0,New Jersey,Sea Girt,40.1320592,-74.0345813,2013
0,0,New Jersey,Sea Girt,40.1320592,-74.0345813,2014
1,0,New Jersey,Sea Girt,40.1320592,-74.0345813,2015
0,0,New Jersey,Bordentown Township,40.1480827,-74.6945737,2010
0,0,New Jersey,Bordentown Township,40.1480827,-74.6945737,2011
0,0,New Jersey,Bordentown Township,40.1480827,-74.6945737,2012
0,0,New Jersey,Bordentown Township,40.1480827,-74.6945737,2013
1,0,New Jersey,Bordentown Township,40.1480827,-74.6945737,2014
0,0,New Jersey,Bordentown Township,40.1480827,-74.6945737,2015
0,0,New Jersey,Spring Lake,40.1534476,-74.0281925,2010
0,0,New Jersey,Spring Lake,40.1534476,-74.0281925,2011
0,0,New Jersey,Spring Lake,40.1534476,-74.0281925,2012
0,0,New Jersey,Spring Lake,40.1534476,-74.0281925,2013
1,0,New Jersey,Spring Lake,40.1534476,-74.0281925,2014
0,0,New Jersey,Spring Lake,40.1534476,-74.0281925,2015
1,0,Ohio,Powell,40.1578402,-83.0751869,2010
0,0,Ohio,Powell,40.1578402,-83.0751869,2011
0,0,Ohio,Powell,40.1578402,-83.0751869,2012
0,0,Ohio,Powell,40.1578402,-83.0751869,2013
0,0,Ohio,Powell,40.1578402,-83.0751869,2014
0,0,Ohio,Powell,40.1578402,-83.0751869,2015
6,0,New Jersey,Howell Township,40.1645785,-74.2082671,2010
6,0,New Jersey,Howell Township,40.1645785,-74.2082671,2011
10,0,New Jersey,Howell Township,40.1645785,-74.2082671,2012
6,0,New Jersey,Howell Township,40.1645785,-74.2082671,2013
3,0,New Jersey,Howell Township,40.1645785,-74.2082671,2014
1,0,New Jersey,Howell Township,40.1645785,-74.2082671,2015
0,0,New Jersey,Belmar,40.1784471,-74.0218037,2010
0,0,New Jersey,Belmar,40.1784471,-74.0218037,2011
1,0,New Jersey,Belmar,40.1784471,-74.0218037,2012
0,0,New Jersey,Belmar,40.1784471,-74.0218037,2013
0,0,New Jersey,Belmar,40.1784471,-74.0218037,2014
0,0,New Jersey,Belmar,40.1784471,-74.0218037,2015
0,0,Ohio,Genoa Township,40.1829112,-82.8963604,2010
0,0,Ohio,Genoa Township,40.1829112,-82.8963604,2011
1,0,Ohio,Genoa Township,40.1829112,-82.8963604,2012
0,0,Ohio,Genoa Township,40.1829112,-82.8963604,2013
0,0,Ohio,Genoa Township,40.1829112,-82.8963604,2014
0,0,Ohio,Genoa Township,40.1829112,-82.8963604,2015
0,0,Indiana,Muncie,40.1933767,-85.3863599,2010
0,0,Indiana,Muncie,40.1933767,-85.3863599,2011
0,0,Indiana,Muncie,40.1933767,-85.3863599,2012
0,0,Indiana,Muncie,40.1933767,-85.3863599,2013
0,0,Indiana,Muncie,40.1933767,-85.3863599,2014
0,1,Indiana,Muncie,40.1933767,-85.3863599,2015
0,0,Missouri,Kirksville,40.1947539,-92.5832496,2010
0,1,Missouri,Kirksville,40.1947539,-92.5832496,2011
0,0,Missouri,Kirksville,40.1947539,-92.5832496,2012
0,0,Missouri,Kirksville,40.1947539,-92.5832496,2013
0,0,Missouri,Kirksville,40.1947539,-92.5832496,2014
0,0,Missouri,Kirksville,40.1947539,-92.5832496,2015
2,0,New Jersey,Neptune Township,40.2091219,-74.0386271,2010
1,0,New Jersey,Neptune Township,40.2091219,-74.0386271,2011
1,0,New Jersey,Neptune Township,40.2091219,-74.0386271,2012
0,0,New Jersey,Neptune Township,40.2091219,-74.0386271,2013
1,0,New Jersey,Neptune Township,40.2091219,-74.0386271,2014
0,0,New Jersey,Neptune Township,40.2091219,-74.0386271,2015
0,0,New Jersey,Hamilton Township,40.2115109,-74.6796651,2010
1,0,New Jersey,Hamilton Township,40.2115109,-74.6796651,2011
0,0,New Jersey,Hamilton Township,40.2115109,-74.6796651,2012
0,0,New Jersey,Hamilton Township,40.2115109,-74.6796651,2013
0,0,New Jersey,Hamilton Township,40.2115109,-74.6796651,2014
0,0,New Jersey,Hamilton Township,40.2115109,-74.6796651,2015
0,0,New Jersey,Freehold,40.2136754,-74.3000878,2010
1,0,New Jersey,Freehold Township,40.2136754,-74.3000878,2010
1,0,New Jersey,Freehold,40.2136754,-74.3000878,2011
4,0,New Jersey,Freehold Township,40.2136754,-74.3000878,2011
1,0,New Jersey,Freehold,40.2136754,-74.3000878,2012
3,1,New Jersey,Freehold Township,40.2136754,-74.3000878,2012
0,0,New Jersey,Freehold,40.2136754,-74.3000878,2013
1,0,New Jersey,Freehold Township,40.2136754,-74.3000878,2013
0,0,New Jersey,Freehold,40.2136754,-74.3000878,2014
2,0,New Jersey,Freehold Township,40.2136754,-74.3000878,2014
0,0,New Jersey,Freehold,40.2136754,-74.3000878,2015
0,0,New Jersey,Freehold Township,40.2136754,-74.3000878,2015
0,0,New Jersey,Robbinsville Township,40.2162036,-74.6195327,2010
0,0,New Jersey,Robbinsville Township,40.2162036,-74.6195327,2011
1,0,New Jersey,Robbinsville Township,40.2162036,-74.6195327,2012
1,0,New Jersey,Robbinsville Township,40.2162036,-74.6195327,2013
1,0,New Jersey,Robbinsville Township,40.2162036,-74.6195327,2014
0,0,New Jersey,Robbinsville Township,40.2162036,-74.6195327,2015
0,0,Pennsylvania,Sp: Skippack,40.2318247,-75.4035242,2010
0,0,Pennsylvania,Sp: Skippack,40.2318247,-75.4035242,2011
0,0,Pennsylvania,Sp: Skippack,40.2318247,-75.4035242,2012
0,0,Pennsylvania,Sp: Skippack,40.2318247,-75.4035242,2013
1,0,Pennsylvania,Sp: Skippack,40.2318247,-75.4035242,2014
0,0,Pennsylvania,Sp: Skippack,40.2318247,-75.4035242,2015
1,0,Utah,Provo,40.233703,-111.6685,2010
0,0,Utah,Provo,40.233703,-111.6685,2011
0,0,Utah,Provo,40.233703,-111.6685,2012
0,0,Utah,Provo,40.233703,-111.6685,2013
0,0,Utah,Provo,40.233703,-111.6685,2014
0,0,Utah,Provo,40.233703,-111.6685,2015
0,0,New Jersey,Ocean,40.2479729,-74.029843,2010
0,0,New Jersey,Ocean,40.2479729,-74.029843,2011
0,0,New Jersey,Ocean,40.2479729,-74.029843,2012
1,0,New Jersey,Ocean,40.2479729,-74.029843,2013
0,0,New Jersey,Ocean,40.2479729,-74.029843,2014
0,0,New Jersey,Ocean,40.2479729,-74.029843,2015
0,0,New Jersey,Monmouth,40.2589455,-74.123996,2010
0,0,New Jersey,Monmouth,40.2589455,-74.123996,2011
0,0,New Jersey,Monmouth,40.2589455,-74.123996,2012
3,0,New Jersey,Monmouth,40.2589455,-74.123996,2013
0,0,New Jersey,Monmouth,40.2589455,-74.123996,2014
0,0,New Jersey,Monmouth,40.2589455,-74.123996,2015
1,1,New Jersey,Ewing Township,40.2599864,-74.7909125,2010
0,0,New Jersey,Ewing Township,40.2599864,-74.7909125,2011
1,0,New Jersey,Ewing Township,40.2599864,-74.7909125,2012
0,0,New Jersey,Ewing Township,40.2599864,-74.7909125,2013
2,0,New Jersey,Ewing Township,40.2599864,-74.7909125,2014
1,0,New Jersey,Ewing Township,40.2599864,-74.7909125,2015
0,0,Pennsylvania,Univ Of Pitt: Johnstown,40.2664152,-78.8335379,2010
0,0,Pennsylvania,Univ Of Pitt: Johnstown,40.2664152,-78.8335379,2011
0,0,Pennsylvania,Univ Of Pitt: Johnstown,40.2664152,-78.8335379,2012
0,0,Pennsylvania,Univ Of Pitt: Johnstown,40.2664152,-78.8335379,2013
0,0,Pennsylvania,Univ Of Pitt: Johnstown,40.2664152,-78.8335379,2014
4,0,Pennsylvania,Univ Of Pitt: Johnstown,40.2664152,-78.8335379,2015
1,0,New Jersey,East Windsor Township,40.2677539,-74.5402506,2010
0,0,New Jersey,East Windsor Township,40.2677539,-74.5402506,2011
1,0,New Jersey,East Windsor Township,40.2677539,-74.5402506,2012
1,0,New Jersey,East Windsor Township,40.2677539,-74.5402506,2013
0,0,New Jersey,East Windsor Township,40.2677539,-74.5402506,2014
1,0,New Jersey,East Windsor Township,40.2677539,-74.5402506,2015
0,0,New Jersey,Hightstown,40.2695538,-74.5232089,2010
0,0,New Jersey,Hightstown,40.2695538,-74.5232089,2011
1,0,New Jersey,Hightstown,40.2695538,-74.5232089,2012
1,0,New Jersey,Hightstown,40.2695538,-74.5232089,2013
0,0,New Jersey,Hightstown,40.2695538,-74.5232089,2014
0,0,New Jersey,Hightstown,40.2695538,-74.5232089,2015
0,1,Pennsylvania,Harrisburg,40.2731911,-76.8867008,2010
0,0,Pennsylvania,Harrisburg,40.2731911,-76.8867008,2011
0,0,Pennsylvania,Harrisburg,40.2731911,-76.8867008,2012
0,0,Pennsylvania,Harrisburg,40.2731911,-76.8867008,2013
0,0,Pennsylvania,Harrisburg,40.2731911,-76.8867008,2014
0,0,Pennsylvania,Harrisburg,40.2731911,-76.8867008,2015
1,0,New Jersey,Lawrence Township,40.2778055,-74.7294313,2010
0,0,New Jersey,Lawrence Township,40.2778055,-74.7294313,2011
0,0,New Jersey,Lawrence Township,40.2778055,-74.7294313,2012
0,0,New Jersey,Lawrence Township,40.2778055,-74.7294313,2013
2,0,New Jersey,Lawrence Township,40.2778055,-74.7294313,2014
0,0,New Jersey,Lawrence Township,40.2778055,-74.7294313,2015
0,0,New Jersey,Sp: Monmouth County,40.281908,-74.0397689,2010
0,0,New Jersey,Sp: Monmouth County,40.281908,-74.0397689,2011
0,0,New Jersey,Sp: Monmouth County,40.281908,-74.0397689,2012
0,0,New Jersey,Sp: Monmouth County,40.281908,-74.0397689,2013
3,0,New Jersey,Sp: Monmouth County,40.281908,-74.0397689,2014
0,0,New Jersey,Sp: Monmouth County,40.281908,-74.0397689,2015
5,0,New Jersey,Manalapan Township,40.2859203,-74.348582,2010
3,0,New Jersey,Manalapan Township,40.2859203,-74.348582,2011
9,0,New Jersey,Manalapan Township,40.2859203,-74.348582,2012
0,0,New Jersey,Manalapan Township,40.2859203,-74.348582,2013
2,0,New Jersey,Manalapan Township,40.2859203,-74.348582,2014
3,0,New Jersey,Manalapan Township,40.2859203,-74.348582,2015
2,0,New Jersey,Colts Neck Township,40.2876108,-74.1723652,2010
0,0,New Jersey,Colts Neck Township,40.2876108,-74.1723652,2011
1,1,New Jersey,Colts Neck Township,40.2876108,-74.1723652,2012
0,0,New Jersey,Colts Neck Township,40.2876108,-74.1723652,2013
3,0,New Jersey,Colts Neck Township,40.2876108,-74.1723652,2014
1,0,New Jersey,Colts Neck Township,40.2876108,-74.1723652,2015
1,0,New Jersey,West Long Branch,40.2903891,-74.0176381,2010
0,0,New Jersey,West Long Branch,40.2903891,-74.0176381,2011
0,0,New Jersey,West Long Branch,40.2903891,-74.0176381,2012
1,0,New Jersey,West Long Branch,40.2903891,-74.0176381,2013
0,0,New Jersey,West Long Branch,40.2903891,-74.0176381,2014
5,0,New Jersey,West Long Branch,40.2903891,-74.0176381,2015
1,0,New Jersey,Eatontown,40.2962222,-74.0509725,2010
0,0,New Jersey,Eatontown,40.2962222,-74.0509725,2011
0,0,New Jersey,Eatontown,40.2962222,-74.0509725,2012
0,0,New Jersey,Eatontown,40.2962222,-74.0509725,2013
0,0,New Jersey,Eatontown,40.2962222,-74.0509725,2014
0,0,New Jersey,Eatontown,40.2962222,-74.0509725,2015
0,0,New Jersey,West Windsor Township,40.2983262,-74.618634,2010
0,0,New Jersey,West Windsor Township,40.2983262,-74.618634,2011
1,0,New Jersey,West Windsor Township,40.2983262,-74.618634,2012
0,0,New Jersey,West Windsor Township,40.2983262,-74.618634,2013
0,0,New Jersey,West Windsor Township,40.2983262,-74.618634,2014
1,0,New Jersey,West Windsor Township,40.2983262,-74.618634,2015
0,0,New Jersey,Cranbury Township,40.3025907,-74.511172,2010
1,0,New Jersey,Cranbury Township,40.3025907,-74.511172,2011
2,0,New Jersey,Cranbury Township,40.3025907,-74.511172,2012
0,0,New Jersey,Cranbury Township,40.3025907,-74.511172,2013
1,0,New Jersey,Cranbury Township,40.3025907,-74.511172,2014
0,0,New Jersey,Cranbury Township,40.3025907,-74.511172,2015
1,0,New Jersey,Tinton Falls,40.3042773,-74.1004185,2010
0,0,New Jersey,Tinton Falls,40.3042773,-74.1004185,2011
2,1,New Jersey,Tinton Falls,40.3042773,-74.1004185,2012
0,0,New Jersey,Tinton Falls,40.3042773,-74.1004185,2013
0,0,New Jersey,Tinton Falls,40.3042773,-74.1004185,2014
0,0,New Jersey,Tinton Falls,40.3042773,-74.1004185,2015
0,0,New Jersey,Long Branch,40.3042778,-73.9923596,2010
1,0,New Jersey,Long Branch,40.3042778,-73.9923596,2011
0,0,New Jersey,Long Branch,40.3042778,-73.9923596,2012
0,0,New Jersey,Long Branch,40.3042778,-73.9923596,2013
0,0,New Jersey,Long Branch,40.3042778,-73.9923596,2014
0,0,New Jersey,Long Branch,40.3042778,-73.9923596,2015
0,0,Pennsylvania,Reading,40.3356483,-75.9268747,2010
0,1,Pennsylvania,Reading,40.3356483,-75.9268747,2011
0,0,Pennsylvania,Reading,40.3356483,-75.9268747,2012
0,0,Pennsylvania,Reading,40.3356483,-75.9268747,2013
0,0,Pennsylvania,Reading,40.3356483,-75.9268747,2014
0,0,Pennsylvania,Reading,40.3356483,-75.9268747,2015
4,0,New Jersey,Monroe Township,40.336419,-74.4330474,2010
4,1,New Jersey,Monroe Township,40.336419,-74.4330474,2011
9,0,New Jersey,Monroe Township,40.336419,-74.4330474,2012
1,0,New Jersey,Monroe Township,40.336419,-74.4330474,2013
1,0,New Jersey,Monroe Township,40.336419,-74.4330474,2014
1,0,New Jersey,Monroe Township,40.336419,-74.4330474,2015
1,0,New Jersey,Little Silver,40.3367768,-74.0470837,2010
0,0,New Jersey,Little Silver,40.3367768,-74.0470837,2011
0,0,New Jersey,Little Silver,40.3367768,-74.0470837,2012
0,0,New Jersey,Little Silver,40.3367768,-74.0470837,2013
0,0,New Jersey,Little Silver,40.3367768,-74.0470837,2014
0,0,New Jersey,Little Silver,40.3367768,-74.0470837,2015
7,0,New Jersey,Marlboro Township,40.3380949,-74.2687291,2010
6,0,New Jersey,Marlboro Township,40.3380949,-74.2687291,2011
4,0,New Jersey,Marlboro Township,40.3380949,-74.2687291,2012
0,0,New Jersey,Marlboro Township,40.3380949,-74.2687291,2013
2,0,New Jersey,Marlboro Township,40.3380949,-74.2687291,2014
0,0,New Jersey,Marlboro Township,40.3380949,-74.2687291,2015
1,0,New Jersey,Hopewell Township,40.343784,-74.8156199,2010
0,0,New Jersey,Hopewell Township,40.343784,-74.8156199,2011
0,0,New Jersey,Hopewell Township,40.343784,-74.8156199,2012
0,0,New Jersey,Hopewell Township,40.343784,-74.8156199,2013
0,0,New Jersey,Hopewell Township,40.343784,-74.8156199,2014
0,0,New Jersey,Hopewell Township,40.343784,-74.8156199,2015
0,0,New Jersey,Holmdel Township,40.3451095,-74.1840322,2010
1,0,New Jersey,Holmdel Township,40.3451095,-74.1840322,2011
0,0,New Jersey,Holmdel Township,40.3451095,-74.1840322,2012
3,0,New Jersey,Holmdel Township,40.3451095,-74.1840322,2013
0,0,New Jersey,Holmdel Township,40.3451095,-74.1840322,2014
0,0,New Jersey,Holmdel Township,40.3451095,-74.1840322,2015
0,0,New Jersey,Jamesburg,40.3526079,-74.4401513,2010
0,0,New Jersey,Jamesburg,40.3526079,-74.4401513,2011
1,0,New Jersey,Jamesburg,40.3526079,-74.4401513,2012
0,0,New Jersey,Jamesburg,40.3526079,-74.4401513,2013
0,0,New Jersey,Jamesburg,40.3526079,-74.4401513,2014
0,0,New Jersey,Jamesburg,40.3526079,-74.4401513,2015
0,0,New Jersey,Princeton,40.3572976,-74.6672226,2010
0,1,New Jersey,Princeton,40.3572976,-74.6672226,2011
1,0,New Jersey,Princeton,40.3572976,-74.6672226,2012
0,0,New Jersey,Princeton,40.3572976,-74.6672226,2013
0,0,New Jersey,Princeton,40.3572976,-74.6672226,2014
3,0,New Jersey,Princeton,40.3572976,-74.6672226,2015
1,0,New Jersey,Lambertville,40.3659394,-74.9429448,2010
0,0,New Jersey,Lambertville,40.3659394,-74.9429448,2011
0,0,New Jersey,Lambertville,40.3659394,-74.9429448,2012
0,0,New Jersey,Lambertville,40.3659394,-74.9429448,2013
0,0,New Jersey,Lambertville,40.3659394,-74.9429448,2014
0,0,New Jersey,Lambertville,40.3659394,-74.9429448,2015
0,0,New Jersey,Rumson,40.372054,-73.9990269,2010
0,0,New Jersey,Rumson,40.372054,-73.9990269,2011
0,0,New Jersey,Rumson,40.372054,-73.9990269,2012
0,0,New Jersey,Rumson,40.372054,-73.9990269,2013
2,0,New Jersey,Rumson,40.372054,-73.9990269,2014
0,0,New Jersey,Rumson,40.372054,-73.9990269,2015
8,2,New Jersey,South Brunswick Township,40.3806901,-74.5316938,2010
2,0,New Jersey,South Brunswick Township,40.3806901,-74.5316938,2011
0,1,New Jersey,South Brunswick Township,40.3806901,-74.5316938,2012
3,0,New Jersey,South Brunswick Township,40.3806901,-74.5316938,2013
1,0,New Jersey,South Brunswick Township,40.3806901,-74.5316938,2014
1,0,New Jersey,South Brunswick Township,40.3806901,-74.5316938,2015
0,0,New Jersey,Spotswood,40.391774,-74.3984834,2010
0,1,New Jersey,Spotswood,40.391774,-74.3984834,2011
0,0,New Jersey,Spotswood,40.391774,-74.3984834,2012
2,0,New Jersey,Spotswood,40.391774,-74.3984834,2013
0,0,New Jersey,Spotswood,40.391774,-74.3984834,2014
0,0,New Jersey,Spotswood,40.391774,-74.3984834,2015
0,0,Colorado,Weld,40.3920718,-104.7158226,2010
0,0,Colorado,Weld,40.3920718,-104.7158226,2011
0,0,Colorado,Weld,40.3920718,-104.7158226,2012
1,0,Colorado,Weld,40.3920718,-104.7158226,2013
0,0,Colorado,Weld,40.3920718,-104.7158226,2014
0,0,Colorado,Weld,40.3920718,-104.7158226,2015
2,0,New Jersey,Middletown Township,40.3968012,-74.0915982,2010
1,0,New Jersey,Middletown Township,40.3968012,-74.0915982,2011
2,0,New Jersey,Middletown Township,40.3968012,-74.0915982,2012
0,0,New Jersey,Middletown Township,40.3968012,-74.0915982,2013
2,0,New Jersey,Middletown Township,40.3968012,-74.0915982,2014
0,0,New Jersey,Middletown Township,40.3968012,-74.0915982,2015
0,0,Colorado,Loveland,40.3977612,-105.0749801,2010
0,0,Colorado,Loveland,40.3977612,-105.0749801,2011
1,0,Colorado,Loveland,40.3977612,-105.0749801,2012
0,0,Colorado,Loveland,40.3977612,-105.0749801,2013
0,0,Colorado,Loveland,40.3977612,-105.0749801,2014
1,0,Colorado,Loveland,40.3977612,-105.0749801,2015
1,0,New Jersey,Old Bridge Township,40.4128551,-74.307282,2010
1,0,New Jersey,Old Bridge Township,40.4128551,-74.307282,2011
1,0,New Jersey,Old Bridge Township,40.4128551,-74.307282,2012
0,0,New Jersey,Old Bridge Township,40.4128551,-74.307282,2013
0,0,New Jersey,Old Bridge Township,40.4128551,-74.307282,2014
0,0,New Jersey,Old Bridge Township,40.4128551,-74.307282,2015
0,0,New Jersey,Matawan,40.41483,-74.2295891,2010
1,0,New Jersey,Matawan,40.41483,-74.2295891,2011
0,0,New Jersey,Matawan,40.41483,-74.2295891,2012
0,0,New Jersey,Matawan,40.41483,-74.2295891,2013
0,0,New Jersey,Matawan,40.41483,-74.2295891,2014
0,0,New Jersey,Matawan,40.41483,-74.2295891,2015
2,0,New Jersey,Aberdeen Township,40.4170948,-74.2221155,2010
1,0,New Jersey,Aberdeen Township,40.4170948,-74.2221155,2011
0,0,New Jersey,Aberdeen Township,40.4170948,-74.2221155,2012
1,0,New Jersey,Aberdeen Township,40.4170948,-74.2221155,2013
0,0,New Jersey,Aberdeen Township,40.4170948,-74.2221155,2014
0,0,New Jersey,Aberdeen Township,40.4170948,-74.2221155,2015
8,0,New Jersey,East Brunswick Township,40.4316955,-74.4049778,2010
4,1,New Jersey,East Brunswick Township,40.4316955,-74.4049778,2011
2,0,New Jersey,East Brunswick Township,40.4316955,-74.4049778,2012
6,4,New Jersey,East Brunswick Township,40.4316955,-74.4049778,2013
3,2,New Jersey,East Brunswick Township,40.4316955,-74.4049778,2014
2,1,New Jersey,East Brunswick Township,40.4316955,-74.4049778,2015
0,0,New Jersey,Montgomery Township,40.4329141,-74.663464,2010
5,0,New Jersey,Montgomery Township,40.4329141,-74.663464,2011
0,0,New Jersey,Montgomery Township,40.4329141,-74.663464,2012
2,0,New Jersey,Montgomery Township,40.4329141,-74.663464,2013
0,0,New Jersey,Montgomery Township,40.4329141,-74.663464,2014
0,0,New Jersey,Montgomery Township,40.4329141,-74.663464,2015
0,1,Pennsylvania,Pittsburgh,40.438514,-79.99734,2010
1,0,Pennsylvania,Pittsburgh,40.438514,-79.99734,2011
0,0,Pennsylvania,Pittsburgh,40.438514,-79.99734,2012
0,0,Pennsylvania,Pittsburgh,40.438514,-79.99734,2013
0,2,Pennsylvania,Pittsburgh,40.438514,-79.99734,2014
0,0,Pennsylvania,Pittsburgh,40.438514,-79.99734,2015
2,0,New Jersey,Keansburg,40.4417743,-74.1298643,2010
1,0,New Jersey,Keansburg,40.4417743,-74.1298643,2011
0,0,New Jersey,Keansburg,40.4417743,-74.1298643,2012
0,0,New Jersey,Keansburg,40.4417743,-74.1298643,2013
0,0,New Jersey,Keansburg,40.4417743,-74.1298643,2014
0,0,New Jersey,Keansburg,40.4417743,-74.1298643,2015
3,0,New Jersey,North Brunswick Township,40.4525163,-74.4766712,2010
0,0,New Jersey,North Brunswick Township,40.4525163,-74.4766712,2011
0,0,New Jersey,North Brunswick Township,40.4525163,-74.4766712,2012
0,0,New Jersey,North Brunswick Township,40.4525163,-74.4766712,2013
0,0,New Jersey,North Brunswick Township,40.4525163,-74.4766712,2014
0,0,New Jersey,North Brunswick Township,40.4525163,-74.4766712,2015
2,0,New Jersey,New Brunswick,40.4862157,-74.4518188,2010
1,1,New Jersey,New Brunswick,40.4862157,-74.4518188,2011
4,0,New Jersey,New Brunswick,40.4862157,-74.4518188,2012
1,0,New Jersey,New Brunswick,40.4862157,-74.4518188,2013
1,0,New Jersey,New Brunswick,40.4862157,-74.4518188,2014
6,0,New Jersey,New Brunswick,40.4862157,-74.4518188,2015
0,0,New Jersey,Highland Park,40.4959379,-74.4243178,2010
5,0,New Jersey,Highland Park,40.4959379,-74.4243178,2011
3,0,New Jersey,Highland Park,40.4959379,-74.4243178,2012
3,0,New Jersey,Highland Park,40.4959379,-74.4243178,2013
1,0,New Jersey,Highland Park,40.4959379,-74.4243178,2014
2,0,New Jersey,Highland Park,40.4959379,-74.4243178,2015
1,0,New Jersey,Hillsborough Township,40.5106322,-74.6472522,2010
0,0,New Jersey,Hillsborough Township,40.5106322,-74.6472522,2011
0,1,New Jersey,Hillsborough Township,40.5106322,-74.6472522,2012
0,0,New Jersey,Hillsborough Township,40.5106322,-74.6472522,2013
3,0,New Jersey,Hillsborough Township,40.5106322,-74.6472522,2014
0,0,New Jersey,Hillsborough Township,40.5106322,-74.6472522,2015
0,0,Illinois,Normal,40.5142026,-88.9906312,2010
0,1,Illinois,Normal,40.5142026,-88.9906312,2011
0,0,Illinois,Normal,40.5142026,-88.9906312,2012
0,0,Illinois,Normal,40.5142026,-88.9906312,2013
1,0,Illinois,Normal,40.5142026,-88.9906312,2014
0,0,Illinois,Normal,40.5142026,-88.9906312,2015
2,0,New Jersey,Edison Township,40.5187154,-74.4120953,2010
2,0,New Jersey,Edison Township,40.5187154,-74.4120953,2011
2,0,New Jersey,Edison Township,40.5187154,-74.4120953,2012
0,0,New Jersey,Edison Township,40.5187154,-74.4120953,2013
0,0,New Jersey,Edison Township,40.5187154,-74.4120953,2014
1,0,New Jersey,Edison Township,40.5187154,-74.4120953,2015
0,0,Utah,Draper,40.5246711,-111.8638226,2010
0,1,Utah,Draper,40.5246711,-111.8638226,2011
1,0,Utah,Draper,40.5246711,-111.8638226,2012
0,0,Utah,Draper,40.5246711,-111.8638226,2013
0,0,Utah,Draper,40.5246711,-111.8638226,2014
0,0,Utah,Draper,40.5246711,-111.8638226,2015
0,0,Utah,Tooele,40.5307776,-112.29828,2010
0,0,Utah,Tooele,40.5307776,-112.29828,2011
0,0,Utah,Tooele,40.5307776,-112.29828,2012
0,0,Utah,Tooele,40.5307776,-112.29828,2013
1,0,Utah,Tooele,40.5307776,-112.29828,2014
0,0,Utah,Tooele,40.5307776,-112.29828,2015
0,0,New Jersey,Metuchen,40.5431598,-74.3632049,2010
1,0,New Jersey,Metuchen,40.5431598,-74.3632049,2011
0,0,New Jersey,Metuchen,40.5431598,-74.3632049,2012
0,0,New Jersey,Metuchen,40.5431598,-74.3632049,2013
0,0,New Jersey,Metuchen,40.5431598,-74.3632049,2014
0,0,New Jersey,Metuchen,40.5431598,-74.3632049,2015
0,0,New Jersey,Piscataway Township,40.554887,-74.4642861,2010
0,2,New Jersey,Piscataway Township,40.554887,-74.4642861,2011
1,0,New Jersey,Piscataway Township,40.554887,-74.4642861,2012
1,1,New Jersey,Piscataway Township,40.554887,-74.4642861,2013
2,0,New Jersey,Piscataway Township,40.554887,-74.4642861,2014
0,0,New Jersey,Piscataway Township,40.554887,-74.4642861,2015
1,0,New Jersey,Woodbridge Township,40.5575986,-74.2846022,2010
2,0,New Jersey,Woodbridge Township,40.5575986,-74.2846022,2011
2,0,New Jersey,Woodbridge Township,40.5575986,-74.2846022,2012
2,0,New Jersey,Woodbridge Township,40.5575986,-74.2846022,2013
4,0,New Jersey,Woodbridge Township,40.5575986,-74.2846022,2014
0,0,New Jersey,Woodbridge Township,40.5575986,-74.2846022,2015
0,0,Nevada,Washoe,40.5608387,-119.6035495,2010
0,0,Nevada,Washoe,40.5608387,-119.6035495,2011
0,0,Nevada,Washoe,40.5608387,-119.6035495,2012
0,1,Nevada,Washoe,40.5608387,-119.6035495,2013
0,0,Nevada,Washoe,40.5608387,-119.6035495,2014
0,0,Nevada,Washoe,40.5608387,-119.6035495,2015
0,0,New Jersey,Hunterdon,40.5669515,-74.9208772,2010
0,0,New Jersey,Hunterdon,40.5669515,-74.9208772,2011
0,0,New Jersey,Hunterdon,40.5669515,-74.9208772,2012
1,0,New Jersey,Hunterdon,40.5669515,-74.9208772,2013
0,0,New Jersey,Hunterdon,40.5669515,-74.9208772,2014
0,0,New Jersey,Hunterdon,40.5669515,-74.9208772,2015
0,0,Pennsylvania,Mifflin,40.5695217,-77.4027674,2010
